202999992	30000
3086746857	203000
213500006	30000
3779841429	223000
232749998	34000
6213185743	237000
142025070	3300
260750008	78000
2881545273	236000
150574816	20560
158994963	65000
4043901818	265000
157930042	43000
165444571	79000
4532660182	357100
1865666667	33000
163820539	35000
178297143	79000
3384063372	434100
191767437	23000
1947333333	33300
183200000	72200
3909780539	475400
188039191	23000
2144333333	37350
190205714	46200
5032434970	496300
7198360460	1500
189106555	27150
242732571	38800
2437666667	60840
4877684910	489000
7820380971	1400
201450768	28000
252842286	32950
2656000000	60000
5594770359	474250
230317908	20470
246804571	43290
2882000000	49020
6173712814	494500
10315760000	1450
271183061	7000
304339840	49000
3571666667	50900
7870239461	460050
345263492	14120
12370029584	38800
281398668	281210
9596960180	590515
378660016	5000
420986667	49500
5598000000	95500
10237343174	510000
36308883249	50
448412754	49500
6979333333	110100
9648583225	515000
36035407725	300
19470960619	1800
42263209302	16000
547535556	50000
8704000000	150000
12344424764	530300
9275203106	170
36527862209	370
23263511958	1500
46426511628	16000
610225556	50340
7670500000	270000
15372608002	653000
9929682184	200
37816457839	400
47259911894	400
700764893	1000
27940411250	2000
55653325581	16000
782496667	50490
90391877325	130100
9032250000	351700
19707979303	400000
15068422236	710480
13062421025	350
53405689130	400
33400735644	2000
797048029	7000
67018023256	17800
64201788123	100000
919726667	234560
94362275580	330000
7459833333	493000
14394927495	611110
23689696768	1428230
15518199247	1050
38424991534	1200
36388366869	1800
694803503	4000
75367139535	17000
61076493506	89570
969046667	234590
10016500000	553000
12537821038	576740
1.00E+11	1565000
28100605515	2375330
38968039722	150
76559883721	850
42595309883	1200
51397461686	5240
748312284	7450
16298905397	26570
1013222222	253170
13651667371	497600
9240000000	637000
1.26E+11	1700060
30725972787	2877480
38729822782	210
78540255814	1100
40595046639	1200
35451565749	4620
658679395	6790
17589184557	40490
1082926304	253820
11006712650	303500
8230153846	690000
1.56E+11	1900060
28691890433	2901360
38253120738	330
46802508845	1200
56091900000	1420
28500815241	4570
17503082982	34230
637820621	42000
987143931	273810
7857729193	337330
9701357143	971000
1.62E+11	2000000
31151824659	2500000
34894411352	400
57935746667	1890
28873977228	5880
864849765	46330
16403544511	47750
48284979093	83200
1149979286	267440
7195042616	283000
12403733333	1164000
1.80E+11	2300000
31144920554	2732440
34942489684	240
13293209270	1330
58793864198	1800
20721499308	4760
1122265026	12980
47127693792	111000
1201725497	267500
8095367168	301230
15769062500	974200
2.09E+11	2590000
31899071054	2882100
36373307085	680
56609842393	1000
45343793103	1900
1200991826	4250
24093203445	5100
1131466494	267500
7661625473	320000
20155555556	807070
1.34E+11	2760000
33351528115	3159000
10577042355	280
39212550050	720
58428406897	2007
1264899368	3148
23272161397	5173
1082403219	267500
8861299977	340675
15399166667	745000
1.23E+11	2850000
38472741737	3257577
39540080200	700
42119835735	2118
1233930277	2493
24231168859	3781
1113924130	267455
9021862775	340689
15291507937	767729
1.20E+11	2850000
40171019643	3275715
40274204595	460
1.80E+11	900
47028010661	1750
5647251908	2938
30757075595	3571
12308624284	4125
1440711396	4284
1132101253	268403
9349764580	416435
12408647541	1031050
40010424929	3255975
1.25E+11	4174401
41239551378	450
51749026408	1720
27392886873	3573
12981833333	4210
1377375031	12223
5930370370	29977
1167398478	270136
9625436873	482959
11379222222	729200
45451960732	3099891
49279585355	478
58450099415	1990
29300903643	4782
13253565899	6310
1411917558	19040
6463649985	59680
1083037671	271745
8227343907	391127
7034219713	725900
48635176853	1629218
55802538219	298
30657030223	1185
58124193833	2221
15789003753	4829
13695962019	38715
1278781167	44129
5368270615	54450
938632612	271883
10706259937	572070
8881785938	745200
51478304860	1479266
63743623232	2495038
81703500846	316
28607921929	1999
56531046465	2177
52549555149	5193
18086400536	6026
10122020000	40290
851174351	47791
4167356037	48306
925030590	300302
12794192334	727174
51894781282	1055435
5820382248	1724365
71841461173	2236350
92507279383	218
74906532240	1613
25544128199	3973
48213868178	5193
28546958641	8118
1115389732	33856
11396706587	36222
4258788725	53453
1000428394	173017
13829744879	674071
60636022423	1202493
5643439376	1433760
96419225744	2071988
97160109278	220
68263823149	1596
44558077827	3591
27884615385	7747
34987951375	8486
869033856	20733
13789560878	27759
1007791186	36564
5785685311	53546
9018243044	393874
5771454940	675973
63320122807	1202703
1.20E+11	2030359
1.07E+11	223
85843534589	301
50150399792	4564
30698633109	8481
35822342618	9071
972896268	22028
14505233969	22704
937741468	38499
6839039030	40964
6090840548	297538
11681494637	374415
62433300338	1202734
1.14E+11	1982553
91331203433	158
98443739941	226
41883241472	6101
32004613750	6780
27249786142	10558
15200846138	20974
893770806	25093
967338349	43013
6325219773	61382
6215591270	240214
11250327988	391496
62191955814	1202462
1.10E+11	1931332
97976886247	188
86186158685	230
31580639045	2697
15873875969	6474
35870792988	6941
35976714101	10535
808077223	22109
999477511	49314
7641101221	60477
4711259427	285270
10682045258	390995
62973855719	1202015
1.14E+11	1835688
1.17E+11	132
99886577331	239
31261527363	2951
19325894913	3463
46386011231	7270
38270206950	11543
870486066	27136
914500299	55661
9636342275	60545
19088046306	332509
12257418326	414928
1.10E+11	1868000
73952374970	2001466
2461665938	6
1.23E+11	59
98203546156	210
38009344577	2983
21099833784	3351
44137994252	7200
34110064452	11664
876794723	27896
931833303	49239
9854042165	69468
13182979784	349209
7438189100	362012
1.27E+11	1868000
72309738921	2198797
4128820723	3
92893587734	58
97933391976	205
21582248882	2918
42392896031	2966
59116847822	7355
20481889764	11666
825394490	40533
991387870	50725
10693278292	82803
14803189093	328176
8728038525	332978
72306820396	1227433
1.29E+11	1306599
4583644246	22
83620628582	58
94684584163	186
50132953288	2877
21828144686	3681
67655813930	9171
26265625000	11897
784654424	40971
1139754799	44753
11777768087	61881
17646503525	138163
8937567060	234033
1.54E+11	984896
83244801093	1124298
5285465686	30
1.17E+11	141
1.12E+11	244
64883060726	2459
87845420504	8395
33122307692	12166
25086930693	15604
1270080251	25020
36627901762	46053
915257323	48808
13873500888	66384
21457470203	141588
10297483481	199323
1.90E+11	1045976
97977766198	1290984
6275073572	32
1.47E+11	155
1.46E+11	408
86142018069	2346
1.12E+11	9019
47334148578	12166
1117257279	20681
1337362392	24569
28858965517	26089
49954890353	50177
16753769532	81937
26524538566	147256
11964484668	204341
2.26E+11	974296
1.10E+11	1084694
7057598407	35
1.63E+11	143
1.83E+11	720
1.08E+11	2275
54961936663	2760
1.45E+11	8768
1460561215	12357
1273180597	13176
65140293688	44406
19081722875	95794
35822408612	196200
14451902468	208371
33332844575	702209
2.66E+11	968370
1.37E+11	1044462
9843842455	42
2.07E+11	168
67516236338	4098
1.43E+11	7277
1697565949	7535
1.66E+11	8460
1356078278	24483
88840050497	42354
21656517484	117363
16737071816	177390
2.30E+11	200907
45898948564	222722
3.50E+11	963546
40405006007	1503769
1.52E+11	2033060
10190529882	37
2.44E+11	170
87140405361	6713
1.80E+11	7201
1985240986	7429
2.08E+11	10124
1611634332	21093
1.32E+11	39503
26910851362	140169
19788515874	155162
54526580232	181605
3.16E+11	201161
4.06E+11	980109
1.70E+11	1780935
12486943506	37
2.34E+11	196
1.17E+11	7334
63028320702	9005
1.69E+11	9127
1739781489	24967
1981732634	27047
1.12E+11	35218
25130274124	170854
18648373312	185809
53150209168	186292
3.30E+11	201313
4.14E+11	1070488
1.68E+11	1740711
2.87E+11	212
1.36E+11	3022
